Posting Date,SKU,Quantity,Location Code
1/14/2025,1552538,3,17105S4
1/14/2025,1552413,3,17105S4
1/14/2025,1552272,1,17105S4
1/14/2025,1551654,3,17105S4
1/14/2025,1551647,3,17105S4
1/14/2025,1551431,3,17105S4
1/14/2025,1548544,4,17105S4
1/14/2025,1548205,5,17105S4
1/14/2025,1536754,4,17105S4
1/14/2025,1536747,3,17105S4
1/14/2025,1536739,2,17105S4
1/14/2025,1534932,2,17105S4
1/14/2025,1534908,1,17105S4
1/14/2025,1534882,4,17105S4
1/14/2025,1533793,3,17105S4
1/14/2025,1532985,5,17105S4
1/14/2025,1531540,2,17105S4
1/14/2025,1531375,1,17105S4
1/14/2025,1531201,1,17105S4
1/14/2025,1525310,2,17105S4
1/14/2025,1525245,2,17105S4
1/14/2025,1525153,2,17105S4
1/14/2025,1521905,3,17105S4
1/14/2025,1515048,4,17105S4
1/14/2025,1515030,3,17105S4
1/14/2025,1515022,4,17105S4
1/14/2025,1515014,4,17105S4
1/14/2025,1514629,2,17105S4
1/14/2025,1514611,2,17105S4
1/14/2025,1514595,4,17105S4
1/14/2025,1508795,41,17105S4
1/14/2025,1508712,3,17105S4
1/14/2025,1508704,6,17105S4
1/14/2025,1508696,1,17105S4
1/14/2025,1508688,1,17105S4
1/14/2025,1508662,1,17105S4
1/14/2025,1508647,3,17105S4
1/14/2025,1508621,6,17105S4
1/14/2025,1508613,4,17105S4
1/14/2025,1508597,6,17105S4
1/14/2025,1508589,6,17105S4
1/14/2025,1508548,2,17105S4
1/14/2025,1508209,10,17105S4
1/14/2025,1507284,3,17105S4
1/14/2025,1504653,4,17105S4
1/14/2025,1504190,3,17105S4
1/14/2025,1504182,4,17105S4
1/14/2025,1504174,4,17105S4
1/14/2025,1503887,4,17105S4
1/14/2025,1503457,2,17105S4
1/14/2025,1502673,3,17105S4
1/14/2025,1502657,4,17105S4
1/14/2025,1502624,4,17105S4
1/14/2025,1501568,3,17105S4
1/14/2025,1501253,3,17105S4
1/14/2025,1498856,2,17105S4
1/14/2025,1498831,2,17105S4
1/14/2025,1498252,2,17105S4
1/14/2025,1498237,2,17105S4
1/14/2025,1498211,2,17105S4
1/14/2025,1498146,4,17105S4
1/14/2025,1491174,2,17105S4
1/14/2025,1490994,5,17105S4
1/14/2025,1490960,10,17105S4
1/14/2025,1490952,2,17105S4
1/14/2025,1490796,1,17105S4
1/14/2025,1490770,3,17105S4
1/14/2025,1490762,1,17105S4
1/14/2025,1490739,2,17105S4
1/14/2025,1490424,2,17105S4
1/14/2025,1490408,1,17105S4
1/14/2025,1486182,8,17105S4
1/14/2025,1482694,1,17105S4
1/14/2025,1474469,2,17105S4
1/14/2025,1473867,1,17105S4
1/14/2025,1466424,9,17105S4
1/14/2025,1465608,3,17105S4
1/14/2025,1465442,1,17105S4
1/14/2025,1464817,7,17105S4
1/14/2025,1462829,4,17105S4
1/14/2025,1462811,3,17105S4
1/14/2025,1462753,3,17105S4
1/14/2025,1462712,2,17105S4
1/14/2025,1462613,4,17105S4
1/14/2025,1462381,2,17105S4
1/14/2025,1462340,2,17105S4
1/14/2025,1461789,3,17105S4
1/14/2025,1461755,1,17105S4
1/14/2025,1461300,4,17105S4
1/14/2025,1461268,4,17105S4
1/14/2025,1460955,12,17105S4
1/14/2025,1460062,3,17105S4
1/14/2025,1454966,8,17105S4
1/14/2025,1453059,1,17105S4
1/14/2025,1452333,17,17105S4
1/14/2025,1438597,7,17105S4
1/14/2025,1438506,4,17105S4
1/14/2025,1438324,1,17105S4
1/14/2025,1435429,2,17105S4
1/14/2025,1434166,3,17105S4
1/14/2025,1434141,1,17105S4
1/14/2025,143000081,1,17105S4
1/14/2025,143000079,1,17105S4
1/14/2025,143000075,1,17105S4
1/14/2025,143000068,2,17105S4
1/14/2025,143000026,1,17105S4
1/14/2025,143000022,3,17105S4
1/14/2025,143000017,1,17105S4
1/14/2025,143000012,3,17105S4
1/14/2025,143000011,4,17105S4
1/14/2025,143000008,4,17105S4
1/14/2025,1429729,29,17105S4
1/14/2025,1429703,55,17105S4
1/14/2025,1429695,21,17105S4
1/14/2025,1429687,48,17105S4
1/14/2025,1429513,2,17105S4
1/14/2025,1429208,1,17105S4
1/14/2025,1420892,2,17105S4
1/14/2025,1419381,3,17105S4
1/14/2025,1419233,6,17105S4
1/14/2025,1419084,11,17105S4
1/14/2025,1419050,11,17105S4
1/14/2025,1417302,3,17105S4
1/14/2025,1415645,2,17105S4
1/14/2025,1415546,3,17105S4
1/14/2025,1415439,6,17105S4
1/14/2025,1413764,3,17105S4
1/14/2025,1413673,6,17105S4
1/14/2025,1413616,2,17105S4
1/14/2025,141000181,2,17105S4
1/14/2025,141000180,4,17105S4
1/14/2025,141000179,1,17105S4
1/14/2025,141000169,1,17105S4
1/14/2025,141000137,5,17105S4
1/14/2025,141000136,5,17105S4
1/14/2025,141000135,2,17105S4
1/14/2025,141000130,2,17105S4
1/14/2025,141000129,2,17105S4
1/14/2025,141000128,2,17105S4
1/14/2025,141000123,5,17105S4
1/14/2025,141000122,5,17105S4
1/14/2025,141000121,3,17105S4
1/14/2025,1409853,1,17105S4
1/14/2025,1409473,6,17105S4
1/14/2025,1408970,1,17105S4
1/14/2025,140000031,3,17105S4
1/14/2025,140000030,4,17105S4
1/14/2025,140000029,21,17105S4
1/14/2025,140000027,4,17105S4
1/14/2025,140000026,2,17105S4
1/14/2025,140000023,1,17105S4
1/14/2025,140000018,1,17105S4
1/14/2025,140000016,1,17105S4
1/14/2025,140000015,2,17105S4
1/14/2025,140000013,1,17105S4
1/14/2025,140000012,5,17105S4
1/14/2025,140000011,2,17105S4
1/14/2025,140000010,2,17105S4
1/14/2025,140000009,2,17105S4
1/14/2025,140000006,4,17105S4
1/14/2025,140000003,2,17105S4
1/14/2025,140000002,1,17105S4
1/14/2025,1398791,2,17105S4
1/14/2025,1398742,1,17105S4
1/14/2025,1398718,1,17105S4
1/14/2025,1398593,2,17105S4
1/14/2025,13972,2,17105S4
1/14/2025,1396928,2,17105S4
1/14/2025,1396902,3,17105S4
1/14/2025,1396886,3,17105S4
1/14/2025,1396852,3,17105S4
1/14/2025,1396829,2,17105S4
1/14/2025,1395904,1,17105S4
1/14/2025,1392620,2,17105S4
1/14/2025,1392604,2,17105S4
1/14/2025,1392539,3,17105S4
1/14/2025,1392471,5,17105S4
1/14/2025,13912,24,17105S4
1/14/2025,13863,2,17105S4
1/14/2025,1384247,4,17105S4
1/14/2025,1382803,2,17105S4
1/14/2025,1382779,3,17105S4
1/14/2025,1382738,3,17105S4
1/14/2025,1381466,4,17105S4
1/14/2025,1380864,2,17105S4
1/14/2025,1380013,2,17105S4
1/14/2025,13786,1,17105S4
1/14/2025,13745,1,17105S4
1/14/2025,1373679,1,17105S4
1/14/2025,1373554,1,17105S4
1/14/2025,1372929,3,17105S4
1/14/2025,1372309,1,17105S4
1/14/2025,1372168,2,17105S4
1/14/2025,1369347,1,17105S4
1/14/2025,1369271,1,17105S4
1/14/2025,1368596,25,17105S4
1/14/2025,1368216,3,17105S4
1/14/2025,13682,4,17105S4
1/14/2025,1367861,2,17105S4
1/14/2025,1367846,2,17105S4
1/14/2025,1367036,4,17105S4
1/14/2025,1366640,1,17105S4
1/14/2025,1366558,3,17105S4
1/14/2025,1366541,6,17105S4
1/14/2025,1366533,7,17105S4
1/14/2025,1366129,4,17105S4
1/14/2025,1365881,3,17105S4
1/14/2025,1365436,5,17105S4
1/14/2025,1361880,1,17105S4
1/14/2025,1361773,1,17105S4
1/14/2025,1361641,5,17105S4
1/14/2025,1361617,8,17105S4
1/14/2025,1361609,2,17105S4
1/14/2025,1361559,24,17105S4
1/14/2025,1361534,5,17105S4
1/14/2025,13557,6,17105S4
1/14/2025,13492,2,17105S4
1/14/2025,1349133,1,17105S4
1/14/2025,1348853,3,17105S4
1/14/2025,1348713,3,17105S4
1/14/2025,1346238,6,17105S4
1/14/2025,1340165,4,17105S4
1/14/2025,1339670,12,17105S4
1/14/2025,1338870,1,17105S4
1/14/2025,13310,4,17105S4
1/14/2025,1330133,7,17105S4
1/14/2025,13273,2,17105S4
1/14/2025,13250,1,17105S4
1/14/2025,13220,5,17105S4
1/14/2025,1314681,2,17105S4
1/14/2025,1314434,2,17105S4
1/14/2025,1314418,4,17105S4
1/14/2025,13113,1,17105S4
1/14/2025,13112,4,17105S4
1/14/2025,1310028,3,17105S4
1/14/2025,1309871,2,17105S4
1/14/2025,1309863,5,17105S4
1/14/2025,1309715,5,17105S4
1/14/2025,1309707,13,17105S4
1/14/2025,1309533,4,17105S4
1/14/2025,1309293,2,17105S4
1/14/2025,1309285,2,17105S4
1/14/2025,1309269,4,17105S4
1/14/2025,1309251,7,17105S4
1/14/2025,1309111,1,17105S4
1/14/2025,13087,5,17105S4
1/14/2025,1307529,8,17105S4
1/14/2025,13075,2,17105S4
1/14/2025,13046,2,17105S4
1/14/2025,13035,16,17105S4
1/14/2025,12973,1,17105S4
1/14/2025,12950,2,17105S4
1/14/2025,12949,2,17105S4
1/14/2025,12922,2,17105S4
1/14/2025,12914,2,17105S4
1/14/2025,12857,1,17105S4
1/14/2025,12855,1,17105S4
1/14/2025,12811,2,17105S4
1/14/2025,12769,4,17105S4
1/14/2025,12767,1,17105S4
1/14/2025,1269935,4,17105S4
1/14/2025,1269919,3,17105S4
1/14/2025,1269893,1,17105S4
1/14/2025,1269844,5,17105S4
1/14/2025,12683,1,17105S4
1/14/2025,1261916,3,17105S4
1/14/2025,1260967,1,17105S4
1/14/2025,1260959,21,17105S4
1/14/2025,12590,2,17105S4
1/14/2025,12588,2,17105S4
1/14/2025,1253350,9,17105S4
1/14/2025,1253301,3,17105S4
1/14/2025,12491,3,17105S4
1/14/2025,12463,7,17105S4
1/14/2025,12430,2,17105S4
1/14/2025,12400,4,17105S4
1/14/2025,12397,3,17105S4
1/14/2025,12395,2,17105S4
1/14/2025,12394,3,17105S4
1/14/2025,12392,1,17105S4
1/14/2025,12389,3,17105S4
1/14/2025,12388,4,17105S4
1/14/2025,12386,3,17105S4
1/14/2025,12385,4,17105S4
1/14/2025,12383,3,17105S4
1/14/2025,12382,4,17105S4
1/14/2025,12380,1,17105S4
1/14/2025,12379,4,17105S4
1/14/2025,1237817,3,17105S4
1/14/2025,12377,1,17105S4
1/14/2025,12376,3,17105S4
1/14/2025,12374,3,17105S4
1/14/2025,12371,1,17105S4
1/14/2025,12370,3,17105S4
1/14/2025,12368,1,17105S4
1/14/2025,12367,2,17105S4
1/14/2025,1236603,1,17105S4
1/14/2025,12365,2,17105S4
1/14/2025,12362,4,17105S4
1/14/2025,12361,2,17105S4
1/14/2025,12359,2,17105S4
1/14/2025,12358,2,17105S4
1/14/2025,12356,3,17105S4
1/14/2025,1234301,3,17105S4
1/14/2025,1229715,5,17105S4
1/14/2025,1229707,4,17105S4
1/14/2025,12294,2,17105S4
1/14/2025,1224963,3,17105S4
1/14/2025,1224286,1,17105S4
1/14/2025,1221951,19,17105S4
1/14/2025,1221290,4,17105S4
1/14/2025,1220581,4,17105S4
1/14/2025,1220458,1,17105S4
1/14/2025,1219419,2,17105S4
1/14/2025,1219294,1,17105S4
1/14/2025,1218882,2,17105S4
1/14/2025,1214568,2,17105S4
1/14/2025,12075,4,17105S4
1/14/2025,1207414,6,17105S4
1/14/2025,1207117,6,17105S4
1/14/2025,1206622,2,17105S4
1/14/2025,1205244,1,17105S4
1/14/2025,1205236,1,17105S4
1/14/2025,1204999,3,17105S4
1/14/2025,1204825,2,17105S4
1/14/2025,1204296,1,17105S4
1/14/2025,1203785,4,17105S4
1/14/2025,1203702,2,17105S4
1/14/2025,11997,2,17105S4
1/14/2025,11983,3,17105S4
1/14/2025,1198183,3,17105S4
1/14/2025,1198175,4,17105S4
1/14/2025,1198167,2,17105S4
1/14/2025,1198159,1,17105S4
1/14/2025,1198134,3,17105S4
1/14/2025,1197904,2,17105S4
1/14/2025,1197805,1,17105S4
1/14/2025,1197615,1,17105S4
1/14/2025,1197078,3,17105S4
1/14/2025,1197060,3,17105S4
1/14/2025,1197045,1,17105S4
1/14/2025,1197037,1,17105S4
1/14/2025,1197029,4,17105S4
1/14/2025,1196450,4,17105S4
1/14/2025,1196435,4,17105S4
1/14/2025,1196427,3,17105S4
1/14/2025,1196419,4,17105S4
1/14/2025,1196401,3,17105S4
1/14/2025,11938,5,17105S4
1/14/2025,11930,4,17105S4
1/14/2025,11901,1,17105S4
1/14/2025,11850,1,17105S4
1/14/2025,11847,1,17105S4
1/14/2025,11818,1,17105S4
1/14/2025,1181254,3,17105S4
1/14/2025,1181007,3,17105S4
1/14/2025,11809,2,17105S4
1/14/2025,11784,1,17105S4
1/14/2025,1171479,6,17105S4
1/14/2025,11692,4,17105S4
1/14/2025,11690,6,17105S4
1/14/2025,11689,2,17105S4
1/14/2025,11687,4,17105S4
1/14/2025,11655,1,17105S4
1/14/2025,11568,4,17105S4
1/14/2025,11488,4,17105S4
1/14/2025,1147461,1,17105S4
1/14/2025,11453,2,17105S4
1/14/2025,11438,5,17105S4
1/14/2025,1139237,1,17105S4
1/14/2025,11383,5,17105S4
1/14/2025,1135201,6,17105S4
1/14/2025,11339,7,17105S4
1/14/2025,11316,4,17105S4
1/14/2025,11278,1,17105S4
1/14/2025,11240,1,17105S4
1/14/2025,11239,8,17105S4
1/14/2025,1122241,4,17105S4
1/14/2025,11182,6,17105S4
1/14/2025,11181,5,17105S4
1/14/2025,1109453,5,17105S4
1/14/2025,1109438,4,17105S4
1/14/2025,1107531,6,17105S4
1/14/2025,1107523,4,17105S4
1/14/2025,1107499,5,17105S4
1/14/2025,1099803,31,17105S4
1/14/2025,1099381,3,17105S4
1/14/2025,1099290,4,17105S4
1/14/2025,1099134,4,17105S4
1/14/2025,1096205,10,17105S4
1/14/2025,1094697,21,17105S4
1/14/2025,1094184,4,17105S4
1/14/2025,10941,2,17105S4
1/14/2025,1093285,1,17105S4
1/14/2025,10911,3,17105S4
1/14/2025,10888,2,17105S4
1/14/2025,10882,2,17105S4
1/14/2025,10846,1,17105S4
1/14/2025,10836,19,17105S4
1/14/2025,10818,5,17105S4
1/14/2025,1072777,3,17105S4
1/14/2025,1072747,1,17105S4
1/14/2025,1072745,4,17105S4
1/14/2025,1072744,3,17105S4
1/14/2025,1072742,3,17105S4
1/14/2025,1072739,16,17105S4
1/14/2025,1072738,6,17105S4
1/14/2025,1072735,1,17105S4
1/14/2025,1072726,6,17105S4
1/14/2025,1072725,6,17105S4
1/14/2025,1072724,6,17105S4
1/14/2025,1072723,6,17105S4
1/14/2025,1072722,6,17105S4
1/14/2025,1072721,6,17105S4
1/14/2025,1072720,13,17105S4
1/14/2025,1072719,6,17105S4
1/14/2025,1072718,13,17105S4
1/14/2025,1072717,6,17105S4
1/14/2025,1072707,3,17105S4
1/14/2025,1072706,1,17105S4
1/14/2025,1072704,5,17105S4
1/14/2025,1072696,2,17105S4
1/14/2025,1072371,5,17105S4
1/14/2025,1072370,10,17105S4
1/14/2025,1072369,5,17105S4
1/14/2025,1072368,4,17105S4
1/14/2025,1072366,3,17105S4
1/14/2025,1072363,3,17105S4
1/14/2025,1066422,2,17105S4
1/14/2025,1066141,5,17105S4
1/14/2025,1066133,1,17105S4
1/14/2025,1062652,4,17105S4
1/14/2025,10619,3,17105S4
1/14/2025,1060599,4,17105S4
1/14/2025,10603,4,17105S4
1/14/2025,10582,2,17105S4
1/14/2025,10574,5,17105S4
1/14/2025,10563,4,17105S4
1/14/2025,10552,3,17105S4
1/14/2025,10549,6,17105S4
1/14/2025,10547,9,17105S4
1/14/2025,10546,10,17105S4
1/14/2025,10541,4,17105S4
1/14/2025,10539,1,17105S4
1/14/2025,10528,1,17105S4
1/14/2025,10524,2,17105S4
1/14/2025,10501,3,17105S4
1/14/2025,10477,1,17105S4
1/14/2025,10476,4,17105S4
1/14/2025,10472,4,17105S4
1/14/2025,10471,4,17105S4
1/14/2025,10470,2,17105S4
1/14/2025,10469,4,17105S4
1/14/2025,10467,10,17105S4
1/14/2025,1046259,6,17105S4
1/14/2025,10446,4,17105S4
1/14/2025,10431,7,17105S4
1/14/2025,10423,1,17105S4
1/14/2025,10421,6,17105S4
1/14/2025,10419,1,17105S4
1/14/2025,10417,5,17105S4
1/14/2025,10400,10,17105S4
1/14/2025,1037811,8,17105S4
1/14/2025,1037605,3,17105S4
1/14/2025,1037597,8,17105S4
1/14/2025,1037241,2,17105S4
1/14/2025,1037233,3,17105S4
1/14/2025,1037225,3,17105S4
1/14/2025,1037217,3,17105S4
1/14/2025,1037209,1,17105S4
1/14/2025,1037191,2,17105S4
1/14/2025,1034313,30,17105S4
1/14/2025,10333,1,17105S4
1/14/2025,10332,3,17105S4
1/14/2025,10328,1,17105S4
1/14/2025,10325,4,17105S4
1/14/2025,1032178,7,17105S4
1/14/2025,1032175,4,17105S4
1/14/2025,1032169,6,17105S4
1/14/2025,10317,1,17105S4
1/14/2025,1030964,1,17105S4
1/14/2025,1030899,2,17105S4
1/14/2025,1030137,3,17105S4
1/14/2025,1030134,2,17105S4
1/14/2025,1030130,4,17105S4
1/14/2025,1030096,3,17105S4
1/14/2025,1030086,1,17105S4
1/14/2025,1030083,6,17105S4
1/14/2025,1030080,1,17105S4
1/14/2025,1030077,1,17105S4
1/14/2025,1030075,3,17105S4
1/14/2025,1026799,10,17105S4
1/14/2025,10265,2,17105S4
1/14/2025,10264,6,17105S4
1/14/2025,1025600,11,17105S4
1/14/2025,1025599,2,17105S4
1/14/2025,1025459,8,17105S4
1/14/2025,1025458,3,17105S4
1/14/2025,1025298,4,17105S4
1/14/2025,1025296,4,17105S4
1/14/2025,1025294,4,17105S4
1/14/2025,1024777,8,17105S4
1/14/2025,1023381,1,17105S4
1/14/2025,1020841,3,17105S4
1/14/2025,102000366,2,17105S4
1/14/2025,102000365,2,17105S4
1/14/2025,102000364,2,17105S4
1/14/2025,102000363,14,17105S4
1/14/2025,102000362,3,17105S4
1/14/2025,102000361,4,17105S4
1/14/2025,102000357,6,17105S4
1/14/2025,102000356,2,17105S4
1/14/2025,102000355,3,17105S4
1/14/2025,102000354,2,17105S4
1/14/2025,102000353,4,17105S4
1/14/2025,102000351,3,17105S4
1/14/2025,102000350,8,17105S4
1/14/2025,102000348,2,17105S4
1/14/2025,102000347,3,17105S4
1/14/2025,102000344,5,17105S4
1/14/2025,102000343,6,17105S4
1/14/2025,102000342,1,17105S4
1/14/2025,102000341,3,17105S4
1/14/2025,102000340,1,17105S4
1/14/2025,102000339,2,17105S4
1/14/2025,102000338,2,17105S4
1/14/2025,102000335,6,17105S4
1/14/2025,102000334,9,17105S4
1/14/2025,102000332,4,17105S4
1/14/2025,102000331,5,17105S4
1/14/2025,102000330,6,17105S4
1/14/2025,102000329,5,17105S4
1/14/2025,102000328,6,17105S4
1/14/2025,102000327,3,17105S4
1/14/2025,102000326,4,17105S4
1/14/2025,102000325,4,17105S4
1/14/2025,102000324,4,17105S4
1/14/2025,102000323,2,17105S4
1/14/2025,102000322,4,17105S4
1/14/2025,102000321,2,17105S4
1/14/2025,102000320,6,17105S4
1/14/2025,102000319,6,17105S4
1/14/2025,102000318,3,17105S4
1/14/2025,102000317,5,17105S4
1/14/2025,102000316,4,17105S4
1/14/2025,102000314,4,17105S4
1/14/2025,102000311,1,17105S4
1/14/2025,102000292,2,17105S4
1/14/2025,102000291,1,17105S4
1/14/2025,102000290,3,17105S4
1/14/2025,102000289,2,17105S4
1/14/2025,102000249,33,17105S4
1/14/2025,102000248,17,17105S4
1/14/2025,102000247,22,17105S4
1/14/2025,102000246,5,17105S4
1/14/2025,102000239,4,17105S4
1/14/2025,102000236,1,17105S4
1/14/2025,102000232,3,17105S4
1/14/2025,102000209,9,17105S4
1/14/2025,102000208,5,17105S4
1/14/2025,102000174,4,17105S4
1/14/2025,102000164,2,17105S4
1/14/2025,102000140,5,17105S4
1/14/2025,102000137,5,17105S4
1/14/2025,102000136,2,17105S4
1/14/2025,102000123,5,17105S4
1/14/2025,102000121,3,17105S4
1/14/2025,102000120,3,17105S4
1/14/2025,102000118,4,17105S4
1/14/2025,102000117,3,17105S4
1/14/2025,102000111,1,17105S4
1/14/2025,102000108,4,17105S4
1/14/2025,102000107,4,17105S4
1/14/2025,102000106,4,17105S4
1/14/2025,102000105,3,17105S4
1/14/2025,102000104,3,17105S4
1/14/2025,10183,2,17105S4
1/14/2025,1018235,4,17105S4
1/14/2025,1017239,2,17105S4
1/14/2025,1017215,2,17105S4
1/14/2025,10172,4,17105S4
1/14/2025,10167,2,17105S4
1/14/2025,1015379,6,17105S4
1/14/2025,1014943,4,17105S4
1/14/2025,10148,1,17105S4
1/14/2025,10126,3,17105S4
1/14/2025,10118,4,17105S4
1/14/2025,1010651,31,17105S4
1/14/2025,1010602,6,17105S4
1/14/2025,1010123,4,17105S4
1/14/2025,1010115,3,17105S4
1/14/2025,1010107,4,17105S4
1/14/2025,1010099,2,17105S4
1/14/2025,1010081,4,17105S4
1/14/2025,1010073,6,17105S4
1/14/2025,1010065,5,17105S4
1/14/2025,1010057,3,17105S4
1/14/2025,101000301,2,17105S4
1/14/2025,101000221,1,17105S4
1/14/2025,101000220,2,17105S4
1/14/2025,101000214,1,17105S4
1/14/2025,101000213,1,17105S4
1/14/2025,101000212,2,17105S4
1/14/2025,101000211,4,17105S4
1/14/2025,101000210,3,17105S4
1/14/2025,101000207,2,17105S4
1/14/2025,101000107,1,17105S4
1/14/2025,101000103,4,17105S4
1/14/2025,101000101,4,17105S4
1/14/2025,101000099,4,17105S4
1/14/2025,101000089,5,17105S4
1/14/2025,101000088,6,17105S4
1/14/2025,101000087,1,17105S4
1/14/2025,101000086,6,17105S4
1/14/2025,101000085,4,17105S4
1/14/2025,101000084,17,17105S4
1/14/2025,101000083,3,17105S4
1/14/2025,101000082,6,17105S4
1/14/2025,101000081,11,17105S4
1/14/2025,101000080,4,17105S4
1/14/2025,101000079,4,17105S4
1/14/2025,101000077,7,17105S4
1/14/2025,101000076,3,17105S4
1/14/2025,101000074,1,17105S4
1/14/2025,101000073,1,17105S4
1/14/2025,101000071,4,17105S4
1/14/2025,101000070,4,17105S4
1/14/2025,101000068,4,17105S4
1/14/2025,101000067,3,17105S4
1/14/2025,101000066,4,17105S4
1/14/2025,101000059,8,17105S4
1/14/2025,101000058,6,17105S4
1/14/2025,101000057,4,17105S4
1/14/2025,101000056,5,17105S4
1/14/2025,101000055,5,17105S4
1/14/2025,101000054,7,17105S4
1/14/2025,101000044,5,17105S4
1/14/2025,101000043,1,17105S4
1/14/2025,101000041,1,17105S4
1/14/2025,101000040,7,17105S4
1/14/2025,101000039,7,17105S4
1/14/2025,101000038,7,17105S4
1/14/2025,101000037,8,17105S4
1/14/2025,101000034,10,17105S4
1/14/2025,101000033,3,17105S4
1/14/2025,101000032,8,17105S4
1/14/2025,101000009,1,17105S4
1/14/2025,1009240,2,17105S4
1/14/2025,1009232,4,17105S4
1/14/2025,1008861,1,17105S4
1/14/2025,1008853,1,17105S4
1/14/2025,1008713,1,17105S4
1/14/2025,1008622,2,17105S4
1/14/2025,1008051,1,17105S4
1/14/2025,1007673,2,17105S4
1/14/2025,1006776,5,17105S4
1/14/2025,1006775,1,17105S4
1/14/2025,1006266,3,17105S4
1/14/2025,10060,1,17105S4
1/14/2025,1005636,25,17105S4
1/14/2025,1005540,3,17105S4
1/14/2025,1005452,1,17105S4
1/14/2025,1005412,12,17105S4
1/14/2025,1004892,3,17105S4
1/14/2025,1004630,3,17105S4
1/14/2025,1004629,2,17105S4
1/14/2025,1004617,2,17105S4
1/14/2025,10046,14,17105S4
1/14/2025,1003995,4,17105S4
1/14/2025,10035,2,17105S4
1/14/2025,1003349,4,17105S4
1/14/2025,1003174,2,17105S4
1/14/2025,1003173,3,17105S4
1/14/2025,1003079,1,17105S4
1/14/2025,1002967,2,17105S4
1/14/2025,1002907,3,17105S4
1/14/2025,1002773,2,17105S4
1/14/2025,1002385,2,17105S4
1/14/2025,1002377,2,17105S4
1/14/2025,1002088,6,17105S4
1/14/2025,1001665,6,17105S4
1/14/2025,1001482,2,17105S4
1/14/2025,1001320,1,17105S4
1/14/2025,1001296,1,17105S4
1/14/2025,1001291,3,17105S4
1/14/2025,1001226,4,17105S4
1/14/2025,1001225,2,17105S4
1/14/2025,1001210,3,17105S4
1/14/2025,1001191,1,17105S4
1/14/2025,1001148,3,17105S4
1/14/2025,1001107,1,17105S4
1/14/2025,1001091,1,17105S4
1/14/2025,1001090,4,17105S4
1/14/2025,1001089,4,17105S4
1/14/2025,1001053,5,17105S4
1/14/2025,1000970,3,17105S4
1/14/2025,1000954,3,17105S4
1/14/2025,1000950,6,17105S4
1/14/2025,1000949,6,17105S4
1/14/2025,1000749,1,17105S4
1/14/2025,1000727,6,17105S4
1/14/2025,1000726,8,17105S4
1/14/2025,1000638,1,17105S4
1/14/2025,1000589,4,17105S4
1/14/2025,100000253,8,17105S4
1/14/2025,100000252,9,17105S4
1/14/2025,100000251,3,17105S4
1/14/2025,100000250,3,17105S4
1/14/2025,100000249,4,17105S4
1/14/2025,100000248,8,17105S4
1/14/2025,100000247,5,17105S4
1/14/2025,100000243,2,17105S4
1/14/2025,100000241,1,17105S4
1/14/2025,100000240,4,17105S4
1/14/2025,100000236,8,17105S4
1/14/2025,100000233,13,17105S4
1/14/2025,100000231,5,17105S4
1/14/2025,100000230,5,17105S4
1/14/2025,100000229,2,17105S4
1/14/2025,100000228,2,17105S4
1/14/2025,100000226,2,17105S4
1/14/2025,100000225,7,17105S4
1/14/2025,100000224,3,17105S4
1/14/2025,100000221,7,17105S4
1/14/2025,100000220,5,17105S4
1/14/2025,100000219,1,17105S4
1/14/2025,100000218,4,17105S4
1/14/2025,100000217,1,17105S4
1/14/2025,100000216,1,17105S4
1/14/2025,100000215,1,17105S4
1/14/2025,100000214,7,17105S4
1/14/2025,100000213,5,17105S4
1/14/2025,100000211,2,17105S4
1/14/2025,100000208,2,17105S4
1/14/2025,100000207,6,17105S4
1/14/2025,100000203,12,17105S4
1/14/2025,100000202,14,17105S4
1/14/2025,100000197,1,17105S4
1/14/2025,100000196,6,17105S4
1/14/2025,100000189,5,17105S4
1/14/2025,100000053,6,17105S4
1/14/2025,100000051,6,17105S4
1/14/2025,100000050,5,17105S4
1/14/2025,100000044,1,17105S4
1/14/2025,100000043,1,17105S4
1/14/2025,100000039,4,17105S4
1/14/2025,100000037,1,17105S4
1/14/2025,100000031,1,17105S4
1/14/2025,100000022,1,17105S4
1/14/2025,9751116,4,20221S3
1/14/2025,9705971,2,20221S3
1/14/2025,9700501,2,20221S3
1/14/2025,9612680,7,20221S3
1/14/2025,9607029,4,20221S3
1/14/2025,9603036,1,20221S3
1/14/2025,9489436,22,20221S3
1/14/2025,942001861,14,20221S3
1/14/2025,942001860,8,20221S3
1/14/2025,942001795,22,20221S3
1/14/2025,942001794,17,20221S3
1/14/2025,942001793,16,20221S3
1/14/2025,942001661,1,20221S3
1/14/2025,942001392,11,20221S3
1/14/2025,942001391,11,20221S3
1/14/2025,942001036,19,20221S3
1/14/2025,942001002,28,20221S3
1/14/2025,942000749,18,20221S3
1/14/2025,942000748,20,20221S3
1/14/2025,942000747,33,20221S3
1/14/2025,942000746,14,20221S3
1/14/2025,942000621,2,20221S3
1/14/2025,942000606,5,20221S3
1/14/2025,942000605,27,20221S3
1/14/2025,942000604,24,20221S3
1/14/2025,942000603,43,20221S3
1/14/2025,942000602,50,20221S3
1/14/2025,942000597,23,20221S3
1/14/2025,942000595,4,20221S3
1/14/2025,942000593,29,20221S3
1/14/2025,942000590,1,20221S3
1/14/2025,9405291,4,20221S3
1/14/2025,9405069,5,20221S3
1/14/2025,9405051,1,20221S3
1/14/2025,9404633,2,20221S3
